pID,DAP,DaysOfYear,Height-Diff,GrowthRate-Diff,Precipitation,Humidity,SolarRadiation,Temperature,GDD,CGDD
5820.0,60.0,204.0,-0.033702017,0.838325412,0.0,30.42,32.16,82.778,25.776,1356.912
5821.0,61.0,205.0,-0.024445806,1.005281504,1.98,33.12,32.81,84.686,27.531,1384.443
5822.0,62.0,206.0,-0.013807644,1.108963764,0.89,36.16,35.39,88.43,29.988,1414.431
5823.0,63.0,207.0,-0.002580404,1.119102838,1.12,57.25,36.8,77.99,27.81,1442.241
5824.0,64.0,208.0,0.008219617,1.023895695,14.79,52.61,34.81,74.498,24.705,1466.946
5825.0,65.0,209.0,0.017606006,0.842233093,3.8,60.73,35.51,76.064,25.785,1492.731
5826.0,66.0,210.0,0.02492885,0.620104186,6.43,64.68,34.44,75.704,26.001,1518.732
5827.0,67.0,211.0,0.030044824,0.408303771,8.3,71.33,35.14,73.706,23.616,1542.348
5828.0,68.0,212.0,0.033240925,0.239435742,0.85,58.69,32.34,75.074,24.165,1566.513
5829.0,69.0,213.0,0.035006603,0.121961753,0.79,51.87,30.74,76.01,24.354,1590.867
5830.0,70.0,214.0,0.035827882,0.048654815,7.74,60.54,32.44,73.31,22.932,1613.799
5831.0,71.0,215.0,0.036085533,0.007149422,0.79,54.75,30.65,64.4,15.345,1629.144
5832.0,72.0,216.0,0.036038714,-0.013894941,1.78,58.07,31.78,67.208,16.155,1645.299
5833.0,73.0,217.0,0.035847734,-0.022811327,2.74,62.17,31.98,70.466,20.466,1665.765
5834.0,74.0,218.0,0.035604528,-0.025044366,5.07,68.35,31.79,67.514,18.657,1684.422
5835.0,75.0,219.0,0.035357962,-0.023896681,7.17,70.53,31.71,65.318,16.065,1700.487
5836.0,76.0,220.0,0.035131458,-0.02126189,3.04,64.85,33.14,66.794,16.515,1717.002
5837.0,77.0,221.0,0.034934198,-0.018168538,0.14,58.33,31.5,71.024,20.691,1737.693
5838.0,78.0,222.0,0.034767846,-0.015138404,8.02,75.29,32.07,63.644,12.573,1750.266
5839.0,79.0,223.0,0.034630415,-0.012407818,0.4,53.94,29.79,66.416,15.786,1766.052
5840.0,80.0,224.0,0.034518409,-0.010058907,10.09,78.21,33.08,67.892,18.639,1784.691
5841.0,1.0,145.0,-0.023202163,-0.181819988,3.1,64.91,29.65,60.458,13.122,13.122
5842.0,2.0,146.0,-0.025023769,-0.182132977,3.22,59.76,28.76,60.08,12.141,25.263
5843.0,3.0,147.0,-0.026837105,-0.180132051,3.75,64.47,28.98,57.344,8.208,33.471
5844.0,4.0,148.0,-0.028618073,-0.175631334,0.39,46.44,27.61,61.772,12.537,46.008
5845.0,5.0,149.0,-0.030340911,-0.16848584,0.03,42.16,26.71,64.004,13.995,60.003
5846.0,6.0,150.0,-0.031978642,-0.158597804,0.0,37.94,26.43,64.4,14.85,74.853
5847.0,7.0,151.0,-0.033503567,-0.145921697,0.78,53.75,28.91,66.884,16.146,90.999
5848.0,8.0,152.0,-0.03488781,-0.130467747,0.63,57.73,29.94,70.412,20.331,111.33
5849.0,9.0,153.0,-0.036103882,-0.112303832,5.11,56.41,31.05,72.05,21.393,132.723
5850.0,10.0,154.0,-0.037125266,-0.091555696,4.61,75.24,32.13,65.894,16.335,149.058
5851.0,11.0,155.0,-0.037926983,-0.068405517,0.0,54.42,29.86,71.222,19.944,169.002
5852.0,12.0,156.0,-0.038486149,-0.043088906,0.31,47.26,30.72,73.868,22.365,191.367
5853.0,13.0,157.0,-0.038782484,-0.01589049,0.32,55.24,32.22,70.556,20.97,212.337
5854.0,14.0,158.0,-0.038798776,0.012861735,4.7,67.12,32.46,69.674,18.783,231.12
5855.0,15.0,159.0,-0.038521283,0.042803042,0.26,61.87,31.5,72.356,21.96,253.08
5856.0,16.0,160.0,-0.037940062,0.073539367,0.0,51.96,31.56,76.91,22.923,276.003
5857.0,17.0,161.0,-0.037049229,0.104655197,0.0,42.14,31.14,77.81,24.849,300.852
5858.0,18.0,162.0,-0.035847122,0.135721687,0.36,51.84,33.5,77.612,25.272,326.124
5859.0,19.0,163.0,-0.034336407,0.16630478,0.01,52.87,32.57,79.394,25.965,352.089
5860.0,20.0,164.0,-0.032524077,0.195973097,0.0,28.85,28.52,75.2,23.877,375.966
5861.0,21.0,165.0,-0.0304214,0.224305401,0.0,28.63,27.88,74.318,21.951,397.917
5862.0,22.0,166.0,-0.028043773,0.250897476,0.0,24.64,29.99,77.378,22.653,420.57
5863.0,23.0,167.0,-0.025410524,0.275368295,0.0,28.68,32.3,80.96,24.228,444.798
5864.0,24.0,168.0,-0.022544656,0.297365365,0.13,45.91,33.36,71.402,22.41,467.208
5865.0,25.0,169.0,-0.019472532,0.316569205,0.0,32.74,31.28,71.636,20.169,487.377
5866.0,26.0,170.0,-0.01622353,0.332696912,0.01,35.48,31.66,73.976,23.364,510.741
5867.0,27.0,171.0,-0.012829664,0.345504822,0.01,35.95,32.59,81.716,23.526,534.267
5868.0,28.0,172.0,-0.00932518,0.354790279,0.02,32.47,33.54,87.44,28.305,562.572
5869.0,29.0,173.0,-0.005746141,0.360392564,2.75,38.1,32.19,79.466,25.389,587.961
5870.0,30.0,174.0,-0.002130006,0.362193038,0.47,40.06,29.14,65.768,16.713,604.674
5871.0,31.0,175.0,0.001484786,0.360114573,0.45,35.56,30.99,67.856,16.182,620.856
5872.0,32.0,176.0,0.005059229,0.354120355,1.78,55.96,29.87,63.338,13.464,634.32
5873.0,33.0,177.0,0.008554142,0.344212136,0.14,46.42,30.05,70.754,21.069,655.389
5874.0,34.0,178.0,0.011930548,0.330428044,1.88,45.61,32.45,76.46,21.456,676.845
5875.0,35.0,179.0,0.01515002,0.312840017,1.34,41.6,31.52,76.856,24.03,700.875
5876.0,36.0,180.0,0.018175008,0.291550955,1.6,39.08,31.14,74.858,23.571,724.446
5877.0,37.0,181.0,0.020969136,0.266691679,1.44,44.7,30.79,68.198,16.938,741.384
5878.0,38.0,182.0,0.023497458,0.238417758,0.0,38.01,30.8,76.1,22.014,763.398
5879.0,39.0,183.0,0.025726697,0.206906282,3.14,42.44,34.05,81.356,25.083,788.481
5880.0,40.0,184.0,0.027625441,0.17235263,2.56,49.16,33.27,76.676,25.245,813.726
5881.0,41.0,185.0,0.029164309,0.134967301,3.06,48.73,31.81,78.206,23.805,837.531
5882.0,42.0,186.0,0.030316089,0.094972836,0.18,39.74,32.64,82.778,26.1,863.631
5883.0,43.0,187.0,0.03105584,0.052600876,2.4,35.85,33.38,85.784,27.864,891.495
5884.0,44.0,188.0,0.031360974,0.008089383,4.32,45.05,33.08,77.864,27.054,918.549
5885.0,45.0,189.0,0.031211302,-0.038319947,0.43,40.5,33.43,80.528,25.857,944.406
5886.0,46.0,190.0,0.030589059,-0.086384084,0.0,30.3,32.26,85.208,25.569,969.975
5887.0,47.0,191.0,0.029478912,-0.135860835,2.66,32.26,35.49,86.738,28.332,998.307
5888.0,48.0,192.0,0.027867932,-0.186510813,1.62,44.8,36.58,84.47,29.799,1028.106
5889.0,49.0,193.0,0.025745568,-0.238099175,2.46,48.75,35.91,77.792,27.378,1055.484
5890.0,50.0,194.0,0.023103584,-0.290397156,0.13,50.61,33.5,76.244,26.208,1081.692
5891.0,51.0,195.0,0.019935998,-0.343183386,0.0,47.6,32.02,79.034,25.029,1106.721
5892.0,52.0,196.0,0.016239,-0.396245011,0.09,52.47,32.69,78.998,26.532,1133.253
5893.0,53.0,197.0,0.012010859,-0.449378616,0.06,51.18,32.56,79.232,26.649,1159.902
5894.0,54.0,198.0,0.007251833,-0.502390974,0.46,51.81,34.27,82.742,27.81,1187.712
5895.0,55.0,199.0,0.001964053,-0.555099627,0.24,47.95,34.42,83.786,27.837,1215.549
5896.0,56.0,200.0,-0.003848575,-0.607333313,1.3,41.37,36.18,88.052,28.548,1244.097
5897.0,57.0,201.0,-0.010180496,-0.658932249,0.08,41.94,34.94,85.154,28.476,1272.573
5898.0,58.0,202.0,-0.017024609,-0.709748292,1.4,35.31,35.56,88.466,30.123,1302.696
5899.0,59.0,203.0,-0.024372396,-0.759644986,0.15,41.61,34.66,80.492,28.44,1331.136
5900.0,60.0,204.0,-0.032214027,-0.808497504,0.0,30.42,32.16,82.778,25.776,1356.912
5901.0,61.0,205.0,-0.040538486,-0.85619251,1.98,33.12,32.81,84.686,27.531,1384.443
5902.0,62.0,206.0,-0.049333678,-0.902627934,0.89,36.16,35.39,88.43,29.988,1414.431
5903.0,63.0,207.0,-0.058586542,-0.947712697,1.12,57.25,36.8,77.99,27.81,1442.241
5904.0,64.0,208.0,-0.06828316,-0.991366363,14.79,52.61,34.81,74.498,24.705,1466.946
5905.0,65.0,209.0,-0.078408863,-1.033518764,3.8,60.73,35.51,76.064,25.785,1492.731
5906.0,66.0,210.0,-0.088948329,-1.074109579,6.43,64.68,34.44,75.704,26.001,1518.732
5907.0,67.0,211.0,-0.099885679,-1.113087885,8.3,71.33,35.14,73.706,23.616,1542.348
5908.0,68.0,212.0,-0.111204571,-1.150411689,0.85,58.69,32.34,75.074,24.165,1566.513
5909.0,69.0,213.0,-0.122888285,-1.186047451,0.79,51.87,30.74,76.01,24.354,1590.867
5910.0,70.0,214.0,-0.134919807,-1.219969586,7.74,60.54,32.44,73.31,22.932,1613.799
5911.0,71.0,215.0,-0.147281904,-1.252159976,0.79,54.75,30.65,64.4,15.345,1629.144
5912.0,72.0,216.0,-0.159957196,-1.282607474,1.78,58.07,31.78,67.208,16.155,1645.299
5913.0,73.0,217.0,-0.172928227,-1.311307415,2.74,62.17,31.98,70.466,20.466,1665.765
5914.0,74.0,218.0,-0.186177523,-1.338261136,5.07,68.35,31.79,67.514,18.657,1684.422
5915.0,75.0,219.0,-0.199687652,-1.363475507,7.17,70.53,31.71,65.318,16.065,1700.487
5916.0,76.0,220.0,-0.213441275,-1.386962474,3.04,64.85,33.14,66.794,16.515,1717.002
5917.0,77.0,221.0,-0.227421198,-1.408738614,0.14,58.33,31.5,71.024,20.691,1737.693
5918.0,78.0,222.0,-0.241610413,-1.428824713,8.02,75.29,32.07,63.644,12.573,1750.266
5919.0,79.0,223.0,-0.25599214,-1.447245358,0.4,53.94,29.79,66.416,15.786,1766.052
5920.0,80.0,224.0,-0.270549862,-1.464028542,10.09,78.21,33.08,67.892,18.639,1784.691
5921.0,1.0,145.0,-0.007509392,0.010838023,3.1,64.91,29.65,60.458,13.122,13.122
5922.0,2.0,146.0,-0.007377527,0.015618385,3.22,59.76,28.76,60.08,12.141,25.263
5923.0,3.0,147.0,-0.007195289,0.020919173,3.75,64.47,28.98,57.344,8.208,33.471
5924.0,4.0,148.0,-0.006957279,0.02677946,0.39,46.44,27.61,61.772,12.537,46.008
5925.0,5.0,149.0,-0.0066577,0.033239807,0.03,42.16,26.71,64.004,13.995,60.003
5926.0,6.0,150.0,-0.006290343,0.040342067,0.0,37.94,26.43,64.4,14.85,74.853
5927.0,7.0,151.0,-0.005848576,0.048129116,0.78,53.75,28.91,66.884,16.146,90.999
5928.0,8.0,152.0,-0.005325333,0.056644514,0.63,57.73,29.94,70.412,20.331,111.33
5929.0,9.0,153.0,-0.004713112,0.065932066,5.11,56.41,31.05,72.05,21.393,132.723
5930.0,10.0,154.0,-0.004003973,0.076035278,4.61,75.24,32.13,65.894,16.335,149.058
5931.0,11.0,155.0,-0.003189546,0.086996688,0.0,54.42,29.86,71.222,19.944,169.002
5932.0,12.0,156.0,-0.002261042,0.098857052,0.31,47.26,30.72,73.868,22.365,191.367
5933.0,13.0,157.0,-0.001209281,0.111654367,0.32,55.24,32.22,70.556,20.97,212.337
5934.0,14.0,158.0,-2.47e-05,0.125422699,4.7,67.12,32.46,69.674,18.783,231.12
5935.0,15.0,159.0,0.001302506,0.140190812,0.26,61.87,31.5,72.356,21.96,253.08
5936.0,16.0,160.0,0.002782505,0.155980544,0.0,51.96,31.56,76.91,22.923,276.003
5937.0,17.0,161.0,0.004425567,0.172804937,0.0,42.14,31.14,77.81,24.849,300.852
5938.0,18.0,162.0,0.006242061,0.190666069,0.36,51.84,33.5,77.612,25.272,326.124
5939.0,19.0,163.0,0.008242309,0.209552582,0.01,52.87,32.57,79.394,25.965,352.089
5940.0,20.0,164.0,0.010436441,0.229436877,0.0,28.85,28.52,75.2,23.877,375.966
5941.0,21.0,165.0,0.012834218,0.250271964,0.0,28.63,27.88,74.318,21.951,397.917
5942.0,22.0,166.0,0.015444819,0.271987956,0.0,24.64,29.99,77.378,22.653,420.57
5943.0,23.0,167.0,0.018276595,0.294488216,0.0,28.68,32.3,80.96,24.228,444.798
5944.0,24.0,168.0,0.021336777,0.317645162,0.13,45.91,33.36,71.402,22.41,467.208
5945.0,25.0,169.0,0.024631148,0.341295763,0.0,32.74,31.28,71.636,20.169,487.377
5946.0,26.0,170.0,0.028163665,0.365236786,0.01,35.48,31.66,73.976,23.364,510.741
5947.0,27.0,171.0,0.031936029,0.389219861,0.01,35.95,32.59,81.716,23.526,534.267
5948.0,28.0,172.0,0.035947213,0.412946469,0.02,32.47,33.54,87.44,28.305,562.572
5949.0,29.0,173.0,0.040192932,0.436063004,2.75,38.1,32.19,79.466,25.389,587.961
5950.0,30.0,174.0,0.044665069,0.458156054,0.47,40.06,29.14,65.768,16.713,604.674
5951.0,31.0,175.0,0.049351057,0.478748141,0.45,35.56,30.99,67.856,16.182,620.856
5952.0,32.0,176.0,0.054233219,0.497294135,1.78,55.96,29.87,63.338,13.464,634.32
5953.0,33.0,177.0,0.059288076,0.513178638,0.14,46.42,30.05,70.754,21.069,655.389
5954.0,34.0,178.0,0.064485638,0.525714618,1.88,45.61,32.45,76.46,21.456,676.845
5955.0,35.0,179.0,0.069788686,0.534143617,1.34,41.6,31.52,76.856,24.03,700.875
5956.0,36.0,180.0,0.075152069,0.537637843,1.6,39.08,31.14,74.858,23.571,724.446
5957.0,37.0,181.0,0.080522024,0.535304403,1.44,44.7,30.79,68.198,16.938,741.384
5958.0,38.0,182.0,0.085835565,0.526191947,0.0,38.01,30.8,76.1,22.014,763.398
5959.0,39.0,183.0,0.091019935,0.509299837,3.14,42.44,34.05,81.356,25.083,788.481
5960.0,40.0,184.0,0.095992172,0.483589921,2.56,49.16,33.27,76.676,25.245,813.726
5961.0,41.0,185.0,0.100658804,0.448000791,3.06,48.73,31.81,78.206,23.805,837.531
5962.0,42.0,186.0,0.104915695,0.401464298,0.18,39.74,32.64,82.778,26.1,863.631
5963.0,43.0,187.0,0.108648073,0.342923882,2.4,35.85,33.38,85.784,27.864,891.495
5964.0,44.0,188.0,0.111730736,0.271354135,4.32,45.05,33.08,77.864,27.054,918.549
5965.0,45.0,189.0,0.114028469,0.185780826,0.43,40.5,33.43,80.528,25.857,944.406
5966.0,46.0,190.0,0.115396653,0.085300542,0.0,30.3,32.26,85.208,25.569,969.975
5967.0,47.0,191.0,0.115682065,-0.030900881,2.66,32.26,35.49,86.738,28.332,998.307
5968.0,48.0,192.0,0.114723858,-0.163531441,1.62,44.8,36.58,84.47,29.799,1028.106
5969.0,49.0,193.0,0.112354708,-0.31317546,2.46,48.75,35.91,77.792,27.378,1055.484
5970.0,50.0,194.0,0.108402179,-0.480262933,0.13,50.61,33.5,76.244,26.208,1081.692
5971.0,51.0,195.0,0.102690662,-0.664967773,0.0,47.6,32.02,79.034,25.029,1106.721
5972.0,52.0,196.0,0.095045578,-0.866779007,0.09,52.47,32.69,78.998,26.532,1133.253
5973.0,53.0,197.0,0.08530736,-1.082628713,0.06,51.18,32.56,79.232,26.649,1159.902
5974.0,54.0,198.0,0.073387999,-1.29880786,0.46,51.81,34.27,82.742,27.81,1187.712
5975.0,55.0,199.0,0.059506342,-1.457918999,0.24,47.95,34.42,83.786,27.837,1215.549
5976.0,56.0,200.0,0.045076712,-1.351704574,1.3,41.37,36.18,88.052,28.548,1244.097
5977.0,57.0,201.0,0.034863138,-0.543794945,0.08,41.94,34.94,85.154,28.476,1272.573
5978.0,58.0,202.0,0.036155057,0.795321453,1.4,35.31,35.56,88.466,30.123,1302.696
5979.0,59.0,203.0,0.048807912,1.605511678,0.15,41.61,34.66,80.492,28.44,1331.136
5980.0,60.0,204.0,0.06626732,1.823758898,0.0,30.42,32.16,82.778,25.776,1356.912
5981.0,61.0,205.0,0.084565676,1.817713793,1.98,33.12,32.81,84.686,27.531,1384.443
5982.0,62.0,206.0,0.102427206,1.749898115,0.89,36.16,35.39,88.43,29.988,1414.431
5983.0,63.0,207.0,0.119514251,1.666345366,1.12,57.25,36.8,77.99,27.81,1442.241
5984.0,64.0,208.0,0.135742591,1.579107426,14.79,52.61,34.81,74.498,24.705,1466.946
5985.0,65.0,209.0,0.151095766,1.49162236,3.8,60.73,35.51,76.064,25.785,1492.731
5986.0,66.0,210.0,0.165578546,1.405173679,6.43,64.68,34.44,75.704,26.001,1518.732
5987.0,67.0,211.0,0.179205056,1.320463896,8.3,71.33,35.14,73.706,23.616,1542.348
5988.0,68.0,212.0,0.191995302,1.23799431,0.85,58.69,32.34,75.074,24.165,1566.513
5989.0,69.0,213.0,0.203973729,1.158158034,0.79,51.87,30.74,76.01,24.354,1590.867
5990.0,70.0,214.0,0.215168283,1.081265282,7.74,60.54,32.44,73.31,22.932,1613.799
5991.0,71.0,215.0,0.225609644,1.007553345,0.79,54.75,30.65,64.4,15.345,1629.144
5992.0,72.0,216.0,0.23533053,0.937193588,1.78,58.07,31.78,67.208,16.155,1645.299
5993.0,73.0,217.0,0.24436507,0.870298133,2.74,62.17,31.98,70.466,20.466,1665.765
5994.0,74.0,218.0,0.252748245,0.806926665,5.07,68.35,31.79,67.514,18.657,1684.422
5995.0,75.0,219.0,0.260515401,0.747093245,7.17,70.53,31.71,65.318,16.065,1700.487
5996.0,76.0,220.0,0.267701824,0.690772975,3.04,64.85,33.14,66.794,16.515,1717.002
5997.0,77.0,221.0,0.274342382,0.63790834,0.14,58.33,31.5,71.024,20.691,1737.693
5998.0,78.0,222.0,0.280471231,0.588415129,8.02,75.29,32.07,63.644,12.573,1750.266
5999.0,79.0,223.0,0.286121573,0.542187847,0.4,53.94,29.79,66.416,15.786,1766.052
6000.0,80.0,224.0,0.291325469,0.499104577,10.09,78.21,33.08,67.892,18.639,1784.691
6001.0,1.0,145.0,-0.001318461,-0.062363343,3.1,64.91,29.65,60.458,13.122,13.122
6002.0,2.0,146.0,-0.00222039,-0.117095647,3.22,59.76,28.76,60.08,12.141,25.263
6003.0,3.0,147.0,-0.003642541,-0.166451515,3.75,64.47,28.98,57.344,8.208,33.471
6004.0,4.0,148.0,-0.005531582,-0.210450938,0.39,46.44,27.61,61.772,12.537,46.008
6005.0,5.0,149.0,-0.0078331,-0.248911413,0.03,42.16,26.71,64.004,13.995,60.003
6006.0,6.0,150.0,-0.010490625,-0.281616675,0.0,37.94,26.43,64.4,14.85,74.853
6007.0,7.0,151.0,-0.013445568,-0.308363341,0.78,53.75,28.91,66.884,16.146,90.999
6008.0,8.0,152.0,-0.016637457,-0.32898102,0.63,57.73,29.94,70.412,20.331,111.33
6009.0,9.0,153.0,-0.020004335,-0.343344749,5.11,56.41,31.05,72.05,21.393,132.723
6010.0,10.0,154.0,-0.023483266,-0.351384904,4.61,75.24,32.13,65.894,16.335,149.058
6011.0,11.0,155.0,-0.027010929,-0.353096143,0.0,54.42,29.86,71.222,19.944,169.002
6012.0,12.0,156.0,-0.030524308,-0.348545776,0.31,47.26,30.72,73.868,22.365,191.367
6013.0,13.0,157.0,-0.033961455,-0.337881459,0.32,55.24,32.22,70.556,20.97,212.337
6014.0,14.0,158.0,-0.037262329,-0.321337926,4.7,67.12,32.46,69.674,18.783,231.12
6015.0,15.0,159.0,-0.040369696,-0.299242346,0.26,61.87,31.5,72.356,21.96,253.08
6016.0,16.0,160.0,-0.043230069,-0.272017876,0.0,51.96,31.56,76.91,22.923,276.003
6017.0,17.0,161.0,-0.045794681,-0.240184947,0.0,42.14,31.14,77.81,24.849,300.852
6018.0,18.0,162.0,-0.048020451,-0.204359893,0.36,51.84,33.5,77.612,25.272,326.124
6019.0,19.0,163.0,-0.049870922,-0.165250598,0.01,52.87,32.57,79.394,25.965,352.089
6020.0,20.0,164.0,-0.051317147,-0.12364894,0.0,28.85,28.52,75.2,23.877,375.966
6021.0,21.0,165.0,-0.05233847,-0.080419971,0.0,28.63,27.88,74.318,21.951,397.917
6022.0,22.0,166.0,-0.052923198,-0.036487939,0.0,24.64,29.99,77.378,22.653,420.57
6023.0,23.0,167.0,-0.053069105,0.007180566,0.0,28.68,32.3,80.96,24.228,444.798
6024.0,24.0,168.0,-0.052783764,0.049595857,0.13,45.91,33.36,71.402,22.41,467.208
6025.0,25.0,169.0,-0.052084673,0.089766153,0.0,32.74,31.28,71.636,20.169,487.377
6026.0,26.0,170.0,-0.050999168,0.12671954,0.01,35.48,31.66,73.976,23.364,510.741
6027.0,27.0,171.0,-0.049564112,0.159526019,0.01,35.95,32.59,81.716,23.526,534.267
6028.0,28.0,172.0,-0.04782537,0.187318706,0.02,32.47,33.54,87.44,28.305,562.572
6029.0,29.0,173.0,-0.045837076,0.209313279,2.75,38.1,32.19,79.466,25.389,587.961
6030.0,30.0,174.0,-0.043660727,0.224824855,0.47,40.06,29.14,65.768,16.713,604.674
6031.0,31.0,175.0,-0.041364109,0.233281598,0.45,35.56,30.99,67.856,16.182,620.856
6032.0,32.0,176.0,-0.039020122,0.234234562,1.78,55.96,29.87,63.338,13.464,634.32
6033.0,33.0,177.0,-0.036705513,0.227363466,0.14,46.42,30.05,70.754,21.069,655.389
6034.0,34.0,178.0,-0.03449958,0.212478342,1.88,45.61,32.45,76.46,21.456,676.845
6035.0,35.0,179.0,-0.032482879,0.189517192,1.34,41.6,31.52,76.856,24.03,700.875
6036.0,36.0,180.0,-0.030735969,0.158539995,1.6,39.08,31.14,74.858,23.571,724.446
6037.0,37.0,181.0,-0.029338235,0.119719569,1.44,44.7,30.79,68.198,16.938,741.384
6038.0,38.0,182.0,-0.028366818,0.073329889,0.0,38.01,30.8,76.1,22.014,763.398
6039.0,39.0,183.0,-0.027895671,0.019732541,3.14,42.44,34.05,81.356,25.083,788.481
6040.0,40.0,184.0,-0.027994751,-0.040637996,2.56,49.16,33.27,76.676,25.245,813.726
6041.0,41.0,185.0,-0.028729372,-0.107289585,3.06,48.73,31.81,78.206,23.805,837.531
6042.0,42.0,186.0,-0.030159701,-0.179687558,0.18,39.74,32.64,82.778,26.1,863.631
6043.0,43.0,187.0,-0.032340404,-0.257269235,2.4,35.85,33.38,85.784,27.864,891.495
6044.0,44.0,188.0,-0.03532044,-0.339457412,4.32,45.05,33.08,77.864,27.054,918.549
6045.0,45.0,189.0,-0.039142974,-0.425672498,0.43,40.5,33.43,80.528,25.857,944.406
6046.0,46.0,190.0,-0.043845407,-0.515343108,0.0,30.3,32.26,85.208,25.569,969.975
6047.0,47.0,191.0,-0.049459505,-0.607914984,2.66,32.26,35.49,86.738,28.332,998.307
6048.0,48.0,192.0,-0.056011608,-0.702858221,1.62,44.8,36.58,84.47,29.799,1028.106
6049.0,49.0,193.0,-0.063522903,-0.799672806,2.46,48.75,35.91,77.792,27.378,1055.484
6050.0,50.0,194.0,-0.072009744,-0.897892512,0.13,50.61,33.5,76.244,26.208,1081.692
6051.0,51.0,195.0,-0.081483999,-0.997087183,0.0,47.6,32.02,79.034,25.029,1106.721
6052.0,52.0,196.0,-0.091953422,-1.096863329,0.09,52.47,32.69,78.998,26.532,1133.253
6053.0,53.0,197.0,-0.103422007,-1.196862797,0.06,51.18,32.56,79.232,26.649,1159.902
6054.0,54.0,198.0,-0.11589033,-1.296758889,0.46,51.81,34.27,82.742,27.81,1187.712
6055.0,55.0,199.0,-0.129355829,-1.39624862,0.24,47.95,34.42,83.786,27.837,1215.549
6056.0,56.0,200.0,-0.143812971,-1.495038557,1.3,41.37,36.18,88.052,28.548,1244.097
6057.0,57.0,201.0,-0.159253243,-1.592819524,0.08,41.94,34.94,85.154,28.476,1272.573
6058.0,58.0,202.0,-0.17566478,-1.68922157,1.4,35.31,35.56,88.466,30.123,1302.696
6059.0,59.0,203.0,-0.193031406,-1.78373409,0.15,41.61,34.66,80.492,28.44,1331.136
6060.0,60.0,204.0,-0.21133058,-1.875565067,0.0,30.42,32.16,82.778,25.776,1356.912
6061.0,61.0,205.0,-0.230529475,-1.963396162,1.98,33.12,32.81,84.686,27.531,1384.443
6062.0,62.0,206.0,-0.250577807,-2.044965536,0.89,36.16,35.39,88.43,29.988,1414.431
6063.0,63.0,207.0,-0.271395236,-2.116382001,1.12,57.25,36.8,77.99,27.81,1442.241
6064.0,64.0,208.0,-0.292850127,-2.171065324,14.79,52.61,34.81,74.498,24.705,1466.946
6065.0,65.0,209.0,-0.314725666,-2.198293839,3.8,60.73,35.51,76.064,25.785,1492.731
6066.0,66.0,210.0,-0.336670662,-2.181708309,6.43,64.68,34.44,75.704,26.001,1518.732
6067.0,67.0,211.0,-0.35814001,-2.099078333,8.3,71.33,35.14,73.706,23.616,1542.348
6068.0,68.0,212.0,-0.378350503,-1.926214742,0.85,58.69,32.34,75.074,24.165,1566.513
6069.0,69.0,213.0,-0.396311404,-1.648391113,0.79,51.87,30.74,76.01,24.354,1590.867
6070.0,70.0,214.0,-0.411003199,-1.277307426,7.74,60.54,32.44,73.31,22.932,1613.799
6071.0,71.0,215.0,-0.421699394,-0.859477509,0.79,54.75,30.65,64.4,15.345,1629.144
6072.0,72.0,216.0,-0.428255689,-0.460011462,1.78,58.07,31.78,67.208,16.155,1645.299
6073.0,73.0,217.0,-0.431137023,-0.130575843,2.74,62.17,31.98,70.466,20.466,1665.765
6074.0,74.0,218.0,-0.431168536,0.109394958,5.07,68.35,31.79,67.514,18.657,1684.422
6075.0,75.0,219.0,-0.429223536,0.267407566,7.17,70.53,31.71,65.318,16.065,1700.487
6076.0,76.0,220.0,-0.426029531,0.362659056,3.04,64.85,33.14,66.794,16.515,1717.002
6077.0,77.0,221.0,-0.422113795,0.414722346,0.14,58.33,31.5,71.024,20.691,1737.693
6078.0,78.0,222.0,-0.417827298,0.438959499,8.02,75.29,32.07,63.644,12.573,1750.266
6079.0,79.0,223.0,-0.413391449,0.446018604,0.4,53.94,29.79,66.416,15.786,1766.052
6080.0,80.0,224.0,-0.408940877,0.442807372,10.09,78.21,33.08,67.892,18.639,1784.691
6081.0,1.0,145.0,-0.007932802,-0.030493376,3.1,64.91,29.65,60.458,13.122,13.122
6082.0,2.0,146.0,-0.00841048,-0.065240452,3.22,59.76,28.76,60.08,12.141,25.263
6083.0,3.0,147.0,-0.009237969,-0.10013993,3.75,64.47,28.98,57.344,8.208,33.471
6084.0,4.0,148.0,-0.010408951,-0.133755612,0.39,46.44,27.61,61.772,12.537,46.008
6085.0,5.0,149.0,-0.011905664,-0.165152845,0.03,42.16,26.71,64.004,13.995,60.003
6086.0,6.0,150.0,-0.013702224,-0.193618871,0.0,37.94,26.43,64.4,14.85,74.853
6087.0,7.0,151.0,-0.015766314,-0.218569742,0.78,53.75,28.91,66.884,16.146,90.999
6088.0,8.0,152.0,-0.018060243,-0.239510055,0.63,57.73,29.94,70.412,20.331,111.33
6089.0,9.0,153.0,-0.020541719,-0.256013516,5.11,56.41,31.05,72.05,21.393,132.723
6090.0,10.0,154.0,-0.023164495,-0.267713493,4.61,75.24,32.13,65.894,16.335,149.058
6091.0,11.0,155.0,-0.025878935,-0.274299076,0.0,54.42,29.86,71.222,19.944,169.002
6092.0,12.0,156.0,-0.02863257,-0.275514459,0.31,47.26,30.72,73.868,22.365,191.367
6093.0,13.0,157.0,-0.031370653,-0.271160455,0.32,55.24,32.22,70.556,20.97,212.337
6094.0,14.0,158.0,-0.034036742,-0.26109742,4.7,67.12,32.46,69.674,18.783,231.12
