x,y,z
0.041487,0.0496,-0.104581
0.05587,0.082822,-0.122305
0.055005,0.070956,-0.122288
0.052054,0.072688,-0.125737
0.038874,0.059235,-0.105096
0.037036,0.049181,-0.106346
0.036385,0.059512,-0.107777
0.034667,0.049116,-0.109448
0.035463,0.041405,-0.107822
0.039246,0.041444,-0.105747
0.034803,0.035487,-0.120315
0.034968,0.041692,-0.119211
0.038623,0.031975,-0.122698
0.034861,0.031429,-0.120876
0.032887,0.035013,-0.117102
0.033478,0.040872,-0.115639
0.035582,0.050884,-0.11772
0.038256,0.053552,-0.120964
0.036154,0.061809,-0.113794
0.038671,0.066383,-0.119591
0.034384,0.049405,-0.113884
0.036386,0.073191,-0.111673
0.038014,0.077883,-0.117913
0.037604,0.070813,-0.105833
0.039689,0.080227,-0.120802
0.033538,0.041212,-0.111114
0.042121,0.08225,-0.123291
0.049463,0.05898,-0.127036
0.052038,0.058591,-0.125016
0.049394,0.047635,-0.126859
0.049062,0.039447,-0.127361
0.051944,0.046751,-0.12487
0.051764,0.037144,-0.125345
0.04856,0.031539,-0.127181
0.045974,0.031852,-0.128134
0.033698,0.035691,-0.109567
0.036247,0.035453,-0.107472
0.038584,0.034065,-0.106297
0.032597,0.035543,-0.11277
0.031679,0.031245,-0.109665
0.033926,0.031224,-0.106974
0.032687,0.031216,-0.117708
0.032075,0.03142,-0.113479
0.054306,0.044674,-0.122001
0.054614,0.033704,-0.122502
0.054183,0.024609,-0.122618
0.050968,0.030706,-0.125878
0.054437,0.057443,-0.121913
0.057439,0.043869,-0.117011
0.057407,0.032497,-0.116551
0.058598,0.06835,-0.116802
0.057862,0.055734,-0.117017
0.056972,0.054667,-0.113485
0.056543,0.043741,-0.113382
0.03492,0.03081,-0.105312
0.037208,0.030968,-0.105204
0.039603,0.030562,-0.104509
0.040751,0.03377,-0.105835
0.058091,0.066471,-0.112957
0.056789,0.033438,-0.11233
0.057218,0.022014,-0.11742
0.058171,0.025031,-0.113749
0.0413,0.029923,-0.103485
0.043354,0.030128,-0.103849
0.055101,0.027824,-0.106288
0.056815,0.02724,-0.108469
0.057825,0.026848,-0.11131
0.052703,0.028601,-0.104765
0.050717,0.028808,-0.103273
0.040246,0.025746,-0.123467
0.038188,0.026527,-0.122068
0.044975,0.024474,-0.125414
0.042446,0.024992,-0.124815
0.03083,0.028413,-0.112
0.029871,0.028457,-0.108156
0.050355,0.023054,-0.124029
0.047823,0.024046,-0.125147
0.035064,0.028092,-0.119663
0.032845,0.028574,-0.116556
0.033517,0.028671,-0.101319
0.035889,0.028978,-0.101122
0.054828,0.020078,-0.119088
0.041219,0.027909,-0.099308
0.043312,0.028144,-0.09963
0.056174,0.02541,-0.102187
0.057733,0.024909,-0.104087
0.046107,0.027829,-0.09954
0.051893,0.026401,-0.099701
0.053363,0.026015,-0.100192
0.030288,0.028702,-0.105687
0.032055,0.028895,-0.103202
0.054482,0.025841,-0.100985
0.059044,0.024494,-0.106887
0.048527,0.027428,-0.099652
0.038186,0.028498,-0.10051
0.039623,0.027908,-0.099595
0.050242,0.026744,-0.099312
0.059836,0.023154,-0.108186
0.059165,0.02028,-0.110642
0.05806,0.017513,-0.113257
0.035797,0.005746,-0.096882
0.035519,0.006135,-0.09719
0.037824,0.006026,-0.098388
0.037886,0.00566,-0.098021
0.034706,0.005433,-0.094937
0.034218,0.005833,-0.095145
0.035058,0.006543,-0.097911
0.041134,0.005507,-0.09874
0.040974,0.005175,-0.098349
0.038171,0.004622,-0.094775
0.029765,0.006937,-0.097525
0.032244,0.006783,-0.098249
0.032266,0.006263,-0.096343
0.029888,0.006471,-0.095901
0.031264,0.007338,-0.099589
0.032665,0.006974,-0.0983
0.032847,0.006275,-0.095832
0.031494,0.005887,-0.094399
0.028801,0.00619,-0.094096
0.045786,0.026043,-0.095834
0.047924,0.025459,-0.096167
0.028654,0.026047,-0.10759
0.028376,0.026067,-0.103633
0.027204,0.02306,-0.106451
0.026335,0.023131,-0.101872
0.027287,0.024342,-0.098181
0.02931,0.026701,-0.101524
0.029891,0.025821,-0.111219
0.028783,0.022743,-0.110253
0.026041,0.020119,-0.105688
0.025039,0.020271,-0.100828
0.057291,0.005653,-0.09408
0.058953,0.00554,-0.094639
0.060411,0.009184,-0.094289
0.058501,0.009245,-0.093604
0.0565,0.003649,-0.09478
0.057904,0.00351,-0.095212
0.060452,0.005555,-0.096076
0.062009,0.009039,-0.095809
0.060888,0.013152,-0.095062
0.059038,0.013251,-0.094351
0.057184,0.009334,-0.093413
0.056106,0.005802,-0.093972
0.055232,0.004709,-0.088503
0.055552,0.005361,-0.091409
0.056569,0.009099,-0.090713
0.056174,0.008562,-0.087551
0.054334,0.002593,-0.08931
0.054588,0.003266,-0.091975
0.055523,0.005801,-0.093283
0.056589,0.009435,-0.092711
0.057036,0.013457,-0.091614
0.056506,0.013349,-0.088676
0.054852,0.00844,-0.085021
0.054002,0.004433,-0.086221
0.049177,0.005218,-0.085691
0.051694,0.004721,-0.085469
0.052435,0.00879,-0.084065
0.049801,0.009202,-0.084118
0.048891,0.003007,-0.087065
0.051199,0.002498,-0.086743
0.052607,0.013965,-0.085329
0.050068,0.014169,-0.085302
0.048178,0.009469,-0.084433
0.047625,0.005573,-0.08611
0.042558,0.005901,-0.083485
0.045064,0.005753,-0.08486
0.045679,0.009755,-0.083252
0.04331,0.01002,-0.082019
0.041966,0.003665,-0.084778
0.044449,0.00358,-0.086194
0.046458,0.005729,-0.08592
0.046988,0.009627,-0.084222
0.04613,0.01474,-0.08445
0.043929,0.015217,-0.083338
0.040468,0.010417,-0.081473
0.039694,0.006267,-0.082861
0.034711,0.007557,-0.084967
0.036964,0.006885,-0.083576
0.037571,0.010922,-0.082195
0.035078,0.011414,-0.083578
0.034743,0.005349,-0.086163
0.036766,0.004626,-0.084811
0.038242,0.015884,-0.083559
0.035766,0.015972,-0.084788
0.033559,0.011734,-0.08472
0.033328,0.008018,-0.086137
0.028232,0.009451,-0.08851
0.030161,0.009032,-0.087909
0.030488,0.012611,-0.086465
0.028716,0.012845,-0.087113
0.027954,0.007567,-0.089719
0.029859,0.007052,-0.089167
0.031475,0.008714,-0.08758
0.031704,0.012362,-0.086117
0.031518,0.016792,-0.087151
0.029871,0.017181,-0.087775
0.026558,0.013156,-0.088461
0.026042,0.009996,-0.089615
0.056989,0.00973,-0.109871
0.05381,0.00952,-0.112985
0.052832,0.01108,-0.115255
0.056435,0.012147,-0.112348
0.057867,0.007942,-0.107217
0.054583,0.007939,-0.11043
0.050729,0.009535,-0.11444
0.049456,0.01098,-0.117021
0.05191,0.013995,-0.118039
0.055761,0.015586,-0.115423
0.05899,0.013119,-0.109549
0.05946,0.010179,-0.106839
0.062236,0.015728,-0.101242
0.062817,0.012172,-0.099146
0.061865,0.011206,-0.102578
0.061289,0.014517,-0.10502
0.061859,0.016551,-0.098642
0.062453,0.012795,-0.09664
0.062369,0.008849,-0.098172
0.061537,0.008591,-0.101429
0.060699,0.016741,-0.106996
0.06149,0.018533,-0.103548
0.060449,0.017019,-0.097153
0.058983,0.017188,-0.096524
0.060106,0.020067,-0.099863
0.058804,0.020304,-0.098836
0.057944,0.017221,-0.096334
0.057757,0.013315,-0.09415
0.057088,0.01792,-0.094296
0.056334,0.018473,-0.092033
0.057134,0.013509,-0.093478
0.057313,0.017493,-0.095752
0.056998,0.021053,-0.096941
0.056062,0.021824,-0.095415
0.054668,0.019114,-0.090175
0.055047,0.013577,-0.086291
0.052266,0.01949,-0.08939
0.049994,0.019445,-0.089344
0.052219,0.023033,-0.093425
0.050235,0.022956,-0.093243
0.048593,0.019288,-0.089505
0.048499,0.01425,-0.085557
0.046444,0.019981,-0.088571
0.0444,0.020681,-0.087567
0.047332,0.01442,-0.085344
0.047534,0.019452,-0.089322
0.047198,0.023495,-0.092575
0.045218,0.024267,-0.091838
0.041697,0.021156,-0.087189
0.041153,0.01563,-0.082887
0.038917,0.021055,-0.087772
0.036702,0.020574,-0.088734
0.039939,0.024576,-0.092022
0.03793,0.023968,-0.092649
0.035405,0.02016,-0.089438
0.034276,0.015968,-0.085806
0.033232,0.020998,-0.090127
0.031689,0.02181,-0.090645
0.032621,0.016421,-0.086875
0.034181,0.020346,-0.089925
0.035101,0.024194,-0.093401
0.033508,0.02511,-0.093918
0.029633,0.022282,-0.091692
0.027751,0.01746,-0.089117
0.05976,0.022242,-0.103171
0.058459,0.022551,-0.101284
0.06128,0.019379,-0.101031
0.060683,0.02153,-0.104313
0.057564,0.022183,-0.09979
0.057913,0.02013,-0.098174
0.056756,0.023156,-0.099358
0.055494,0.023783,-0.09831
0.057394,0.020346,-0.097739
0.053954,0.024394,-0.097414
0.054396,0.022618,-0.094074
0.052123,0.024821,-0.096883
0.050379,0.024954,-0.096548
0.049107,0.024497,-0.095708
0.048978,0.022582,-0.092957
0.048171,0.022734,-0.092806
0.043137,0.026419,-0.095775
0.042575,0.024742,-0.091572
0.040711,0.026383,-0.096053
0.038926,0.026094,-0.09641
0.037523,0.025314,-0.095878
0.036654,0.023241,-0.092739
0.029371,0.025303,-0.096224
0.030674,0.027048,-0.099854
0.025877,0.021448,-0.096022
0.027682,0.02214,-0.09331
0.031392,0.025548,-0.094798
0.0326,0.027176,-0.098366
0.060073,0.018101,-0.108628
0.060673,0.020658,-0.106026
0.058608,0.014802,-0.110989
0.051159,0.018424,-0.121461
0.048534,0.013623,-0.119554
0.047804,0.017904,-0.122703
0.045527,0.014387,-0.119894
0.044876,0.018571,-0.122852
0.042596,0.015584,-0.119722
0.042201,0.019605,-0.122558
0.046309,0.011839,-0.117641
0.039746,0.017217,-0.119035
0.039795,0.020978,-0.1218
0.036845,0.019057,-0.118255
0.037273,0.022565,-0.120541
0.043129,0.012796,-0.117844
0.039566,0.014829,-0.117383
0.060087,0.006229,-0.10154
0.059723,0.008156,-0.104764
0.057832,0.00609,-0.104613
0.060883,0.005814,-0.098392
0.024496,0.017267,-0.094531
0.025919,0.017506,-0.091141
0.024074,0.016953,-0.100479
0.023698,0.013861,-0.093925
0.024851,0.013494,-0.090479
0.036676,0.026361,-0.097001
0.034834,0.027001,-0.097566
0.03585,0.023287,-0.092868
0.032196,0.008485,-0.087428
0.032408,0.012092,-0.085946
0.033237,0.0161,-0.086827
0.031226,0.006741,-0.089056
0.032062,0.006607,-0.089273
0.032756,0.008265,-0.086969
0.032967,0.011889,-0.085502
0.033729,0.015952,-0.086493
0.032745,0.006351,-0.088786
0.033422,0.005934,-0.08754
0.034641,0.019988,-0.090059
0.036107,0.022712,-0.092759
0.034968,0.019929,-0.089922
0.046782,0.005789,-0.086512
0.0473,0.009618,-0.084788
0.047624,0.014288,-0.085887
0.045871,0.003633,-0.087417
0.04627,0.003773,-0.088268
0.047085,0.005748,-0.086555
0.047612,0.009577,-0.084837
0.047932,0.014243,-0.085937
0.046692,0.003715,-0.088329
0.047371,0.003432,-0.087653
0.047802,0.019185,-0.089791
0.048411,0.022171,-0.092872
0.048061,0.019143,-0.089831
0.055303,0.005967,-0.093994
0.056389,0.009502,-0.093408
0.056956,0.013457,-0.094152
0.054453,0.003794,-0.093901
0.054094,0.004105,-0.094933
0.055467,0.005954,-0.094163
0.05655,0.009456,-0.093573
0.057127,0.013386,-0.094312
0.054354,0.004121,-0.095194
0.055293,0.003871,-0.094832
0.057182,0.017294,-0.096351
0.057373,0.019908,-0.09804
0.057343,0.017222,-0.096483
0.043785,0.0101,-0.114797
0.043825,0.011362,-0.115965
0.047375,0.0105,-0.11551
0.047184,0.009244,-0.114212
0.040061,0.010921,-0.114899
0.039903,0.01237,-0.116095
0.050254,0.00836,-0.113133
0.046816,0.00824,-0.113007
0.02508,0.007897,-0.092607
0.024471,0.008837,-0.091965
0.023457,0.00969,-0.094645
0.024326,0.008681,-0.09495
0.026125,0.007401,-0.091543
0.025909,0.008204,-0.090623
0.024431,0.010561,-0.091264
0.023364,0.011253,-0.094316
0.022768,0.011223,-0.100197
0.023722,0.010197,-0.100225
0.025073,0.007664,-0.095371
0.02572,0.006981,-0.093322
0.027722,0.006895,-0.090847
0.026403,0.006627,-0.09252
0.027494,0.006266,-0.091975
0.029317,0.006423,-0.090269
0.030732,0.006253,-0.090716
0.031964,0.006387,-0.092186
0.028725,0.005866,-0.091375
0.030241,0.005731,-0.091956
0.033048,0.006036,-0.091621
0.033982,0.005201,-0.089023
0.032039,0.00586,-0.093718
0.033982,0.005236,-0.092721
0.035324,0.004456,-0.087099
0.037098,0.003806,-0.085919
0.034813,0.004345,-0.089919
0.035962,0.003621,-0.087994
0.039102,0.003279,-0.085338
0.039247,0.003993,-0.084133
0.041347,0.003025,-0.085927
0.037429,0.003071,-0.086945
0.03896,0.00264,-0.086393
0.040749,0.002468,-0.086974
0.043541,0.002975,-0.087254
0.044926,0.003131,-0.088834
0.045503,0.00348,-0.09063
0.042729,0.00243,-0.088193
0.044046,0.002681,-0.090039
0.04631,0.003368,-0.09075
0.047493,0.002777,-0.089242
0.044698,0.003222,-0.092515
0.0461,0.003029,-0.092745
0.049049,0.002252,-0.088296
0.050948,0.001808,-0.08794
0.047634,0.002177,-0.090594
0.049188,0.001562,-0.089352
0.052476,0.001615,-0.088273
0.053266,0.002258,-0.087305
0.053181,0.001925,-0.089906
0.050761,0.001184,-0.089023
0.051837,0.000997,-0.089067
0.05217,0.001298,-0.090416
0.053328,0.002556,-0.092343
0.052928,0.003234,-0.094676
0.051995,0.003937,-0.096859
0.052257,0.001895,-0.092697
0.051638,0.002715,-0.095344
0.052548,0.003979,-0.097396
0.05457,0.003388,-0.096386
0.050311,0.003759,-0.098358
0.051207,0.003862,-0.099347
0.056095,0.003025,-0.09599
0.057165,0.0029,-0.096252
0.054072,0.002935,-0.097811
0.055828,0.002435,-0.097127
0.058104,0.002979,-0.097181
0.059219,0.003603,-0.096486
0.05839,0.003378,-0.098846
0.059671,0.004052,-0.098553
0.056476,0.002361,-0.097296
0.057125,0.002398,-0.09788
0.057258,0.002733,-0.09921
0.05801,0.003967,-0.10072
0.059286,0.004582,-0.100723
0.053336,0.007002,-0.109855
0.056345,0.005213,-0.10435
0.052617,0.006105,-0.109288
0.056872,0.003249,-0.100874
0.055356,0.004396,-0.104198
0.022791,0.012412,-0.100234
0.024297,0.012038,-0.104753
0.025202,0.010971,-0.104481
0.024338,0.008769,-0.098933
0.024235,0.013152,-0.104894
0.023332,0.014311,-0.100299
0.025216,0.017198,-0.105266
0.024628,0.014863,-0.104992
0.049661,0.007428,-0.11198
0.036114,0.011625,-0.114329
0.035746,0.013068,-0.115173
0.043465,0.009048,-0.113998
0.039979,0.009806,-0.114115
0.036563,0.016335,-0.116712
0.036368,0.014504,-0.115956
0.027845,0.01992,-0.109468
0.040573,0.004225,-0.094951
0.037004,0.004369,-0.093008
0.037243,0.003696,-0.090634
0.026611,0.007649,-0.097899
0.028261,0.007441,-0.098296
0.026474,0.007146,-0.095949
0.025328,0.008676,-0.100272
0.027348,0.008376,-0.10059
0.029327,0.00793,-0.100362
0.047957,0.003475,-0.097189
0.047304,0.002804,-0.094214
0.04703,0.003387,-0.096228
0.048556,0.002053,-0.09224
0.045388,0.003487,-0.094978
0.045097,0.004082,-0.097039
0.04552,0.004414,-0.098587
0.046657,0.004485,-0.099622
0.050729,0.005178,-0.105488
0.051521,0.004008,-0.101604
0.050447,0.004761,-0.103721
0.053728,0.003181,-0.099979
0.049412,0.004454,-0.101353
0.04834,0.005168,-0.103332
0.047959,0.005779,-0.105389
0.048228,0.006272,-0.107549
0.038175,0.008532,-0.109369
0.033953,0.00849,-0.106269
0.035111,0.008873,-0.108423
0.03395,0.007939,-0.104231
0.029335,0.009895,-0.107555
0.030161,0.010516,-0.110243
0.032474,0.010581,-0.112112
0.036298,0.010077,-0.113175
0.043095,0.008763,-0.113541
0.039836,0.009466,-0.113657
0.04103,0.007927,-0.109197
0.036204,0.010465,-0.113597
0.045807,0.008255,-0.112745
0.04527,0.008023,-0.112367
0.046987,0.007439,-0.110347
0.04635,0.007257,-0.110128
0.042482,0.007207,-0.1075
0.048048,0.0074,-0.110525
0.047437,0.006777,-0.107987
0.046761,0.006637,-0.107938
0.047165,0.006257,-0.105683
0.046507,0.006152,-0.105817
0.042664,0.006655,-0.105544
0.047927,0.006654,-0.107856
0.047648,0.006133,-0.105539
0.04695,0.005753,-0.103632
0.046308,0.005683,-0.103914
0.046846,0.005286,-0.101799
0.04621,0.005248,-0.102203
0.042176,0.006271,-0.10375
0.047683,0.005603,-0.103065
0.047575,0.005121,-0.101172
0.045781,0.005134,-0.10051
0.045217,0.005106,-0.100998
0.043755,0.005298,-0.099768
0.043326,0.00526,-0.1003
0.040229,0.006357,-0.102734
0.045993,0.005095,-0.100018
0.0439,0.005265,-0.099252
0.041087,0.00564,-0.099215
0.040836,0.005577,-0.099779
0.037778,0.006158,-0.098859
0.037746,0.006058,-0.099432
0.037438,0.006786,-0.102388
0.035315,0.006656,-0.098999
0.035446,0.006522,-0.099559
0.033697,0.007134,-0.099633
0.033938,0.006967,-0.100156
0.035557,0.007319,-0.103062
0.033387,0.007036,-0.098565
0.031823,0.007687,-0.100334
0.032184,0.007481,-0.100814
0.029689,0.008314,-0.101101
0.030186,0.008066,-0.101532
0.031516,0.007639,-0.099926
0.029403,0.008269,-0.10071
0.028551,0.008951,-0.102646
0.029119,0.008661,-0.102976
0.028407,0.009598,-0.104968
0.028984,0.009268,-0.105142
0.027329,0.009221,-0.102289
0.027492,0.009845,-0.104792
0.028785,0.010272,-0.107558
0.02967,0.010941,-0.110454
0.028158,0.010476,-0.107412
0.029134,0.011215,-0.110603
0.032136,0.011009,-0.112465
0.031936,0.012195,-0.113114
0.034486,0.004875,-0.092674
0.035137,0.004072,-0.090096
0.036147,0.003414,-0.088317
0.033651,0.006247,-0.095817
0.043347,0.004808,-0.097625
0.043041,0.004525,-0.09732
0.044465,0.003931,-0.095042
0.044087,0.003709,-0.094931
0.041694,0.003508,-0.093009
0.043586,0.005019,-0.098103
0.044741,0.004113,-0.095424
0.044304,0.003046,-0.092574
0.043694,0.002539,-0.09025
0.041356,0.002968,-0.090744
0.042464,0.002304,-0.088516
0.040614,0.002338,-0.087369
0.039789,0.002891,-0.08937
0.038945,0.002499,-0.086822
0.037516,0.002899,-0.087338
0.038518,0.003123,-0.089366
0.024552,0.008448,-0.098881
0.025236,0.007411,-0.095543
0.025839,0.00677,-0.093621
0.02515,0.009027,-0.10046
0.027281,0.008732,-0.100888
0.025454,0.009471,-0.101909
0.029929,0.005652,-0.092418
0.02859,0.005722,-0.091734
0.027477,0.006095,-0.092345
0.027607,0.006428,-0.094139
0.026476,0.006435,-0.092875
0.046248,0.002789,-0.092933
0.047677,0.001992,-0.090908
0.049126,0.001416,-0.089743
0.045178,0.003776,-0.094937
0.044868,0.004416,-0.097168
0.044423,0.004775,-0.097739
0.045323,0.004773,-0.098832
0.046539,0.004846,-0.099931
0.044736,0.005021,-0.098888
0.047773,0.004732,-0.100327
0.04781,0.00438,-0.100008
0.049023,0.004431,-0.100018
0.048979,0.004103,-0.099745
0.049185,0.003121,-0.09669
0.048865,0.004808,-0.100841
0.050181,0.003474,-0.098194
0.051416,0.002496,-0.095357
0.050343,0.002282,-0.094322
0.051992,0.001728,-0.092872
0.05191,0.001172,-0.090741
0.050435,0.001717,-0.092268
0.051599,0.000892,-0.089479
0.050595,0.001065,-0.089437
0.049929,0.001662,-0.091715
0.051282,0.003663,-0.099637
0.053953,0.002795,-0.09818
0.05559,0.002327,-0.097531
0.049203,0.004709,-0.101186
0.048057,0.005477,-0.103327
0.048847,0.00693,-0.109721
0.049097,0.006532,-0.109291
0.050418,0.006957,-0.111129
0.050575,0.006559,-0.110606
0.052215,0.005037,-0.105972
0.052625,0.005766,-0.108883
0.055157,0.004159,-0.104144
0.054316,0.003825,-0.10281
0.056565,0.003087,-0.101039
0.056925,0.002605,-0.099485
0.055046,0.003184,-0.100891
0.056801,0.002294,-0.098239
0.056194,0.002257,-0.09769
0.054766,0.00298,-0.099928
0.026813,0.006721,-0.094632
0.026239,0.010011,-0.104615
0.027336,0.010585,-0.107346
0.026858,0.011552,-0.107506
0.028861,0.012171,-0.110836
0.026172,0.013152,-0.108072
0.031581,0.013649,-0.113879
0.028669,0.013723,-0.11161
0.027087,0.017367,-0.108867
0.026551,0.015259,-0.108427
0.033965,0.020996,-0.117301
0.034595,0.024439,-0.118827
0.031295,0.022221,-0.11461
0.032164,0.02553,-0.115702
0.033373,0.018356,-0.116128
0.031918,0.015409,-0.114525
0.02929,0.015648,-0.112251
0.032928,0.016479,-0.115273
0.029865,0.017433,-0.112883
0.030519,0.019517,-0.113668
-0.073084,0.167173,-0.067553
-0.072636,0.181072,-0.068291
-0.072176,0.179575,-0.077953
-0.072551,0.167385,-0.074785
-0.072215,0.164177,-0.081938
-0.071737,0.176653,-0.086939
-0.070415,0.171947,-0.098441
-0.071331,0.160993,-0.091976
-0.063925,0.155877,-0.043082
-0.064475,0.17366,-0.038566
-0.068615,0.178014,-0.042607
-0.06953,0.160692,-0.047296
-0.05778,0.153191,-0.112608
-0.062121,0.155012,-0.108572
-0.061759,0.16393,-0.117324
-0.056813,0.161513,-0.122136
-0.038303,0.143976,-0.087771
-0.034831,0.148249,-0.103607
-0.032219,0.156028,-0.103198
-0.035299,0.152868,-0.086702
-0.041203,0.143353,-0.076545
-0.038954,0.153491,-0.072543
-0.045605,0.156814,-0.056029
-0.04639,0.145467,-0.060878
-0.033844,0.150447,-0.114956
-0.035204,0.151508,-0.122456
-0.032917,0.15877,-0.125325
-0.031478,0.157551,-0.116167
-0.050217,0.162046,-0.044707
-0.050959,0.148489,-0.04956
-0.056127,0.152061,-0.042591
-0.055156,0.168427,-0.036635
-0.069218,0.159023,-0.099464
-0.068348,0.167861,-0.106524
-0.0713,0.180709,-0.050077
-0.071838,0.163554,-0.05231
-0.060917,0.171114,-0.037014
-0.072388,0.164675,-0.05863
-0.071993,0.181545,-0.058958
-0.05519,0.151021,-0.115214
-0.052125,0.159981,-0.124784
-0.052115,0.151428,-0.117766
-0.047049,0.150799,-0.122231
-0.045798,0.160097,-0.12993
-0.040677,0.16035,-0.132603
-0.042383,0.151279,-0.125489
-0.037692,0.151809,-0.126245
-0.035408,0.160561,-0.132346
-0.028869,0.16605,-0.130244
-0.027442,0.164289,-0.119711
-0.027912,0.162333,-0.106947
-0.030123,0.168083,-0.137284
-0.024374,0.173466,-0.136035
-0.022922,0.170897,-0.124025
-0.015969,0.182599,-0.142622
-0.014472,0.179821,-0.127682
-0.026253,0.176011,-0.144272
-0.019612,0.185866,-0.15234
-0.009203,0.193521,-0.147981
-0.008539,0.188398,-0.130464
-0.014652,0.178096,-0.112235
-0.023227,0.169782,-0.110043
-0.034658,0.167449,-0.068949
-0.028329,0.167661,-0.082775
-0.023362,0.174356,-0.084663
-0.032313,0.173722,-0.069017
-0.03685,0.161122,-0.069775
-0.031962,0.161364,-0.080288
-0.025453,0.168512,-0.0943
-0.016697,0.176689,-0.097122
-0.017942,0.179085,-0.085647
-0.030471,0.177476,-0.067432
-0.03997,0.177681,-0.054036
-0.042317,0.172421,-0.053151
-0.013092,0.181679,-0.082149
-0.011183,0.181735,-0.087543
-0.0228,0.179449,-0.076683
-0.008789,0.182953,-0.099273
-0.00841,0.185064,-0.113891
-0.011841,0.198049,-0.159489
-0.030155,0.161578,-0.090729
-0.02707,0.189562,-0.159311
-0.019549,0.20227,-0.16679
-0.033842,0.169358,-0.140881
-0.030843,0.178803,-0.149824
-0.044159,0.165483,-0.053565
-0.039461,0.170075,-0.142379
-0.044714,0.170268,-0.140924
-0.036909,0.180718,-0.152497
-0.029464,0.205218,-0.169155
-0.033824,0.192436,-0.162134
-0.035346,0.208758,-0.168229
-0.042226,0.181843,-0.151719
-0.039499,0.194633,-0.161613
-0.053477,0.171364,-0.135265
-0.051371,0.183633,-0.147137
-0.061511,0.225778,-0.137273
-0.064605,0.22792,-0.120901
-0.058215,0.223836,-0.148133
-0.064453,0.209773,-0.129412
-0.067443,0.212068,-0.111472
-0.066196,0.228259,-0.106119
-0.044263,0.215154,-0.163808
-0.05094,0.220149,-0.158339
-0.048445,0.200088,-0.157264
-0.057867,0.188776,-0.142234
-0.054846,0.205055,-0.152102
-0.066809,0.195428,-0.118162
-0.069564,0.198897,-0.099531
-0.070616,0.202292,-0.087726
-0.068982,0.213692,-0.095107
-0.061433,0.208283,-0.14116
-0.063964,0.193288,-0.130492
-0.068686,0.182997,-0.106709
-0.070791,0.187887,-0.092494
-0.06015,0.174858,-0.130403
-0.066175,0.179989,-0.118699
-0.067733,0.232725,-0.06745
-0.067344,0.228558,-0.085752
-0.067312,0.233494,-0.053189
-0.069957,0.216116,-0.079125
-0.070122,0.219582,-0.062584
-0.071323,0.204117,-0.074251
-0.071013,0.206369,-0.06049
-0.070277,0.207737,-0.048517
-0.06955,0.220711,-0.049558
-0.072202,0.192404,-0.070639
-0.07158,0.193599,-0.059269
-0.070698,0.19461,-0.048881
-0.071664,0.190952,-0.082028
-0.064896,0.230715,-0.04191
-0.061681,0.226725,-0.03562
-0.066833,0.218784,-0.039467
-0.063184,0.215056,-0.034224
-0.067217,0.206344,-0.038958
-0.06318,0.202571,-0.034592
-0.067718,0.193146,-0.040099
-0.063805,0.188627,-0.035641
-0.060535,0.201087,-0.031454
-0.060749,0.212846,-0.031249
-0.059343,0.185349,-0.033147
-0.05374,0.192443,-0.034964
-0.056949,0.199197,-0.032522
-0.0581,0.19578,-0.031143
-0.054009,0.18896,-0.034861
-0.059047,0.205196,-0.031309
-0.05445,0.181538,-0.034749
-0.051557,0.185443,-0.037435
-0.050292,0.188769,-0.03824
-0.050752,0.175754,-0.039915
-0.048081,0.170536,-0.045139
-0.046448,0.177413,-0.045301
-0.049375,0.182642,-0.040344
-0.044055,0.181518,-0.046908
-0.047218,0.185596,-0.042112
-0.04821,0.118476,-0.123114
-0.048633,0.110087,-0.125762
-0.051008,0.110288,-0.125758
-0.050832,0.118757,-0.123025
-0.045819,0.117088,-0.121424
-0.046467,0.108558,-0.123971
-0.048932,0.104315,-0.127589
-0.051214,0.104472,-0.127631
-0.052919,0.109999,-0.124574
-0.052922,0.118489,-0.121463
-0.050788,0.12769,-0.120752
-0.04779,0.127113,-0.121117
-0.050907,0.136044,-0.118084
-0.047422,0.135046,-0.118753
-0.043793,0.134258,-0.117492
-0.044693,0.126201,-0.119465
-0.053096,0.128077,-0.118993
-0.053479,0.136813,-0.11623
-0.051101,0.143862,-0.116667
-0.047054,0.142593,-0.117648
-0.053654,0.143494,-0.115264
-0.055338,0.144186,-0.112262
-0.055138,0.137331,-0.113211
-0.057824,0.146286,-0.10966
-0.05473,0.127912,-0.115583
-0.05447,0.117728,-0.11847
-0.057244,0.127511,-0.112006
-0.057865,0.137984,-0.109944
-0.054373,0.109219,-0.122211
-0.05666,0.108314,-0.119338
-0.056834,0.117124,-0.115121
-0.05301,0.104261,-0.126755
-0.054339,0.103676,-0.124982
-0.071325,0.148552,-0.072512
-0.071032,0.149399,-0.081606
-0.070804,0.144843,-0.063539
-0.070435,0.15082,-0.090766
-0.068598,0.150301,-0.097188
-0.068924,0.137704,-0.092933
-0.068663,0.135519,-0.085755
-0.067069,0.124323,-0.098081
-0.066231,0.121721,-0.093391
-0.06553,0.118712,-0.089054
-0.068194,0.132534,-0.079458
-0.06768,0.138836,-0.098538
-0.066196,0.125944,-0.101988
-0.065853,0.112539,-0.103158
-0.0647,0.109877,-0.099698
-0.06494,0.102172,-0.10815
-0.063524,0.099266,-0.10511
-0.061994,0.096645,-0.102209
-0.063631,0.107155,-0.096318
-0.065192,0.114465,-0.10617
-0.064575,0.104196,-0.111006
-0.064171,0.096398,-0.110994
-0.062694,0.093613,-0.108138
