x,y,z
-0.0610205,0.314295,-0.329177
-0.0588359,0.326527,-0.324473
-0.0554649,0.313495,-0.306364
-0.0578434,0.314193,-0.31479
-0.0561935,0.326051,-0.306676
-0.0547599,0.326288,-0.297734
-0.0572458,0.313607,-0.287312
-0.0553659,0.312939,-0.296896
-0.0552374,0.327589,-0.287998
-0.0575606,0.329716,-0.277318
-0.0728725,0.313265,-0.274374
-0.062872,0.31423,-0.280816
-0.063196,0.331679,-0.268347
-0.0723515,0.332622,-0.260282
-0.0728717,0.283737,-0.295914
-0.0639615,0.285293,-0.300147
-0.0631742,0.298565,-0.290682
-0.0729881,0.296973,-0.285892
-0.057433,0.289086,-0.310345
-0.055945,0.300324,-0.304706
-0.0575132,0.299686,-0.296959
-0.0588169,0.287079,-0.304962
-0.0604926,0.293266,-0.325839
-0.0593525,0.302577,-0.320753
-0.056557,0.301285,-0.312628
-0.0580023,0.29115,-0.317302
-0.0618935,0.294336,-0.336458
-0.0621323,0.302991,-0.33297
-0.0612343,0.302991,-0.327462
-0.0617596,0.29444,-0.332265
-0.0635568,0.294543,-0.347916
-0.0645963,0.302744,-0.345732
-0.0632548,0.30291,-0.339058
-0.0624987,0.294371,-0.341668
-0.0619022,0.283874,-0.344981
-0.0616818,0.270621,-0.348604
-0.0610401,0.273215,-0.354897
-0.0623848,0.284702,-0.350991
-0.0621452,0.283046,-0.337625
-0.0621104,0.269667,-0.344614
-0.0618205,0.283221,-0.340702
-0.0594152,0.280012,-0.322795
-0.0607306,0.267873,-0.329122
-0.0617923,0.268758,-0.33878
-0.0613287,0.281996,-0.331851
-0.0606108,0.275205,-0.312001
-0.0630024,0.264092,-0.318133
-0.0610994,0.266313,-0.322237
-0.059155,0.277747,-0.316177
-0.073161,0.271514,-0.304372
-0.0740371,0.260337,-0.311342
-0.0673132,0.262097,-0.314491
-0.0652792,0.273126,-0.308057
-0.0736574,0.242852,-0.318608
-0.065879,0.243,-0.321424
-0.0674693,0.251696,-0.318604
-0.0741658,0.250888,-0.31608
-0.0588601,0.246411,-0.329274
-0.0607658,0.255597,-0.326531
-0.062921,0.253504,-0.322239
-0.0610502,0.244109,-0.324672
-0.0579169,0.249378,-0.337047
-0.0581096,0.253188,-0.348053
-0.0606659,0.258718,-0.344083
-0.0600466,0.257291,-0.33382
-0.0590307,0.262256,-0.359489
-0.0603758,0.260726,-0.352274
-0.0569899,0.254621,-0.357527
-0.0560935,0.254669,-0.363911
-0.0797183,0.330971,-0.349409
-0.0750557,0.330489,-0.349624
-0.0749322,0.315329,-0.351363
-0.0791026,0.315724,-0.351808
-0.101733,0.314887,-0.274601
-0.0952884,0.313214,-0.27247
-0.0948741,0.333609,-0.255599
-0.101639,0.334896,-0.257314
-0.0986135,0.285129,-0.299118
-0.0926438,0.283229,-0.296678
-0.0944456,0.296523,-0.285702
-0.100608,0.298369,-0.288125
-0.0932258,0.261566,-0.314929
-0.0890016,0.260491,-0.312998
-0.0907912,0.271113,-0.305685
-0.0960811,0.272841,-0.308039
-0.0909087,0.245108,-0.321639
-0.0872568,0.244364,-0.319588
-0.087701,0.251931,-0.317816
-0.0913344,0.252758,-0.319744
-0.0701855,0.264643,-0.368419
-0.0664453,0.264146,-0.368063
-0.065042,0.256306,-0.372339
-0.0696703,0.256828,-0.373359
-0.0749948,0.286805,-0.35946
-0.0712189,0.286448,-0.358873
-0.0688218,0.275495,-0.362478
-0.0725267,0.275892,-0.362798
-0.0784307,0.304193,-0.353602
-0.0743211,0.303782,-0.353316
-0.0729664,0.295839,-0.355684
-0.0771857,0.296249,-0.356157
-0.0657697,0.294854,-0.352157
-0.0691832,0.295369,-0.354368
-0.0705199,0.30334,-0.352202
-0.0670028,0.30287,-0.350138
-0.0623808,0.274453,-0.35897
-0.065464,0.275073,-0.361153
-0.0675409,0.285958,-0.357451
-0.0642389,0.285385,-0.355146
-0.0573548,0.255102,-0.368324
-0.0612516,0.255786,-0.370786
-0.0630263,0.263689,-0.366684
-0.0599232,0.263234,-0.364276
-0.0795599,0.250967,-0.315379
-0.0837774,0.251333,-0.316357
-0.08351,0.243783,-0.318191
-0.079668,0.243369,-0.317448
-0.0798684,0.270593,-0.303022
-0.0853884,0.270361,-0.304003
-0.084511,0.259854,-0.311481
-0.079755,0.259641,-0.310384
-0.0812668,0.296031,-0.283742
-0.0880021,0.295738,-0.284229
-0.0865828,0.282445,-0.295027
-0.0804163,0.282787,-0.294208
-0.0805812,0.332983,-0.255256
-0.0878562,0.33297,-0.254906
-0.0885181,0.312475,-0.271328
-0.0814161,0.312676,-0.2712
-0.0669983,0.314446,-0.34838
-0.070878,0.314881,-0.35032
-0.0705164,0.32968,-0.34877
-0.0661567,0.328349,-0.34654
-0.109732,0.377813,-0.23978
-0.11665,0.377998,-0.253061
-0.116501,0.355747,-0.263589
-0.109268,0.355954,-0.24977
-0.120194,0.35579,-0.276771
-0.120329,0.375578,-0.267162
-0.121724,0.372007,-0.281393
-0.119704,0.353369,-0.289262
-0.11699,0.351006,-0.301843
-0.120726,0.369464,-0.29492
-0.116052,0.366466,-0.309413
-0.11058,0.348732,-0.315108
-0.0965666,0.345365,-0.341499
-0.0971323,0.358297,-0.345247
-0.0887264,0.355171,-0.352557
-0.0881388,0.344595,-0.348584
-0.0404266,0.347889,-0.292149
-0.0498465,0.337716,-0.293019
-0.0508032,0.337062,-0.302174
-0.0411909,0.347772,-0.301774
-0.0436966,0.364673,-0.258326
-0.0530132,0.34648,-0.267
-0.0506079,0.340956,-0.281371
-0.0412756,0.353691,-0.277417
-0.0595008,0.350383,-0.255401
-0.0519043,0.370456,-0.245042
-0.0659304,0.371012,-0.23755
-0.0701187,0.352391,-0.246206
-0.101299,0.355633,-0.242655
-0.0933011,0.353981,-0.241498
-0.0906012,0.373866,-0.232111
-0.100387,0.376229,-0.232797
-0.054213,0.34814,-0.34209
-0.0467387,0.348325,-0.331514
-0.0556754,0.337832,-0.331059
-0.0597097,0.338377,-0.340448
-0.085831,0.353323,-0.241034
-0.0788965,0.353391,-0.241394
-0.07575,0.371201,-0.233624
-0.0826669,0.371949,-0.23237
-0.0642327,0.339232,-0.346581
-0.069329,0.340525,-0.349107
-0.067043,0.349872,-0.352533
-0.0609714,0.348638,-0.349163
-0.0745449,0.341881,-0.350418
-0.0799231,0.343326,-0.35036
-0.0798119,0.352931,-0.354571
-0.0733149,0.351281,-0.354511
-0.0530409,0.337349,-0.321505
-0.0426415,0.348229,-0.321374
-0.0419289,0.3479,-0.311515
-0.0518605,0.336962,-0.311685
-0.0863324,0.296847,-0.351305
-0.0893326,0.305632,-0.348246
-0.083596,0.287099,-0.353019
-0.080688,0.274588,-0.354941
-0.102867,0.36143,-0.332252
-0.111356,0.320908,-0.323468
-0.0941774,0.317302,-0.343033
-0.100042,0.331905,-0.333246
-0.101651,0.346531,-0.331071
-0.103368,0.331983,-0.328563
-0.109032,0.363492,-0.32306
-0.0643097,0.236325,-0.326195
-0.0594727,0.23693,-0.330479
-0.0787715,0.235896,-0.320395
-0.0726931,0.236016,-0.322243
-0.0585781,0.238722,-0.334782
-0.0586579,0.242657,-0.341886
-0.0584598,0.246189,-0.352887
-0.0573886,0.248011,-0.361057
-0.0566385,0.248199,-0.366996
-0.0578717,0.24865,-0.37112
-0.0617275,0.249341,-0.373417
-0.065498,0.249865,-0.37485
-0.0864535,0.236317,-0.321973
-0.0826806,0.235934,-0.320788
-0.0701434,0.250393,-0.375792
-0.0740874,0.250992,-0.373587
-0.0775973,0.251707,-0.368635
-0.0829448,0.250545,-0.361509
-0.092915,0.246874,-0.353867
-0.0986352,0.242907,-0.347624
-0.0942828,0.237375,-0.328749
-0.0898755,0.236576,-0.323748
-0.100949,0.240067,-0.342978
-0.0994155,0.238678,-0.336834
-0.09784,0.0861379,-0.296143
-0.0962755,0.0839601,-0.303343
-0.0941863,0.0891819,-0.280922
-0.097186,0.0881253,-0.288872
-0.0865025,0.0870861,-0.27201
-0.0905272,0.0887099,-0.27554
-0.0750157,0.0855771,-0.270523
-0.0812879,0.0861309,-0.270714
-0.0690153,0.085337,-0.272052
-0.0633823,0.0856433,-0.27531
-0.0562679,0.0863664,-0.282865
-0.0591185,0.0860364,-0.278936
-0.0574295,0.0847459,-0.299714
-0.0562565,0.0862778,-0.290199
-0.0648294,0.0813482,-0.311393
-0.0602395,0.0826216,-0.306517
-0.0711813,0.0803894,-0.316679
-0.0684532,0.0808493,-0.314757
-0.0802499,0.0806185,-0.317391
-0.0750894,0.0802794,-0.317566
-0.0849049,0.0810751,-0.316431
-0.0890325,0.0816365,-0.314692
-0.0943298,0.0830478,-0.308542
-0.0921576,0.0823027,-0.312054
-0.0918225,0.0859621,-0.313652
-0.0885406,0.0851915,-0.316048
-0.0845141,0.084594,-0.317649
-0.0798904,0.0841794,-0.31851
-0.0746176,0.0839525,-0.318636
-0.0705181,0.0841035,-0.317808
-0.0677801,0.0847165,-0.316102
-0.0642271,0.0862795,-0.312778
-0.0594972,0.0891908,-0.308051
-0.0572833,0.092723,-0.301562
-0.0567858,0.0965325,-0.293887
-0.0573968,0.0989431,-0.287468
-0.060008,0.0994058,-0.282825
-0.0642212,0.099894,-0.278928
-0.0700073,0.100531,-0.275791
-0.0759216,0.100892,-0.274484
-0.0819242,0.100949,-0.275014
-0.0872235,0.101209,-0.277097
-0.0916821,0.101265,-0.281171
-0.0951039,0.0994008,-0.285828
-0.0963192,0.0891047,-0.305574
-0.0943201,0.0869298,-0.310559
-0.0975439,0.0961702,-0.292288
-0.0977686,0.0927406,-0.298757
-0.0842016,0.238751,-0.361706
-0.0934914,0.233213,-0.355748
-0.0749367,0.242294,-0.373693
-0.0789178,0.241595,-0.36849
-0.0819416,0.225004,-0.365481
-0.0786743,0.226625,-0.371305
-0.0793225,0.209918,-0.362301
-0.0817682,0.209687,-0.355137
-0.0855241,0.20999,-0.350137
-0.0906793,0.209788,-0.345868
-0.0925785,0.21975,-0.350397
-0.0865971,0.222343,-0.358663
-0.0968021,0.219348,-0.344389
-0.093314,0.210514,-0.340993
-0.094009,0.211944,-0.33594
-0.097877,0.21997,-0.338757
-0.0958286,0.220764,-0.332362
-0.0927025,0.213323,-0.330629
-0.0893835,0.214648,-0.325071
-0.0911696,0.22133,-0.326417
-0.0887195,0.165205,-0.313466
-0.0875769,0.14831,-0.306562
-0.0851755,0.150335,-0.303733
-0.08615,0.166973,-0.310093
-0.089647,0.146028,-0.310043
-0.0905692,0.163288,-0.317289
-0.0917032,0.161218,-0.32156
-0.0913931,0.14349,-0.314182
-0.090762,0.141314,-0.318773
-0.0905617,0.15941,-0.325812
-0.0862083,0.158037,-0.329523
-0.0867763,0.139615,-0.323355
-0.0846153,0.138029,-0.327538
-0.0837254,0.15653,-0.333482
-0.0831177,0.154893,-0.337678
-0.0842764,0.136557,-0.331324
-0.0861365,0.119537,-0.325848
-0.0887606,0.103857,-0.32117
-0.091043,0.104823,-0.318285
-0.0870371,0.120746,-0.322527
-0.0891744,0.122645,-0.318253
-0.0934583,0.107275,-0.314025
-0.0960696,0.111206,-0.308412
-0.0925702,0.125225,-0.313036
-0.0929706,0.127968,-0.308046
-0.096504,0.11472,-0.302933
-0.0947332,0.117829,-0.297557
-0.0910333,0.130843,-0.303563
-0.0886351,0.133268,-0.299888
-0.0918385,0.12018,-0.293167
-0.0877942,0.121772,-0.289766
-0.0857626,0.135245,-0.297022
-0.0884751,0.111521,-0.284345
-0.0930221,0.110298,-0.287623
-0.0962248,0.107943,-0.292195
-0.0981172,0.104498,-0.298026
-0.0978585,0.100542,-0.303768
-0.0954833,0.0961182,-0.309455
-0.0930574,0.0933735,-0.313773
-0.0905081,0.0921537,-0.316641
-0.0610919,0.232369,-0.346097
-0.0616506,0.235834,-0.355594
-0.0610896,0.238503,-0.36306
-0.0603964,0.240569,-0.368756
-0.0670484,0.21051,-0.353006
-0.0656623,0.210805,-0.360012
-0.0640775,0.227633,-0.368033
-0.064055,0.22508,-0.361287
-0.0636779,0.222955,-0.353046
-0.0624561,0.222307,-0.343966
-0.0636951,0.211974,-0.341847
-0.0663642,0.211209,-0.347375
-0.0611176,0.223567,-0.331598
-0.0629654,0.214394,-0.331356
-0.0627913,0.213053,-0.336483
-0.0615927,0.222827,-0.337415
-0.0701246,0.223267,-0.322728
-0.0698672,0.216081,-0.322296
-0.0653246,0.215403,-0.326632
-0.0641827,0.224313,-0.326689
-0.0675813,0.16753,-0.310452
-0.0669991,0.15018,-0.304942
-0.0641834,0.148218,-0.308194
-0.0645153,0.165975,-0.313955
-0.0624203,0.143233,-0.316359
-0.0627506,0.162069,-0.322227
-0.0629034,0.164154,-0.317883
-0.0626524,0.145899,-0.312003
-0.067714,0.139765,-0.3253
-0.0676761,0.158601,-0.330399
-0.0640045,0.160199,-0.326516
-0.0637872,0.141165,-0.32093
-0.0690395,0.136525,-0.332642
-0.0683534,0.155325,-0.338157
-0.0691217,0.156978,-0.334277
-0.06946,0.138218,-0.329206
-0.0690824,0.120456,-0.324996
-0.0680794,0.103682,-0.321807
-0.0701563,0.10274,-0.324087
-0.069622,0.119,-0.327943
-0.0627044,0.124307,-0.316538
-0.0608143,0.109578,-0.313474
-0.0649519,0.105957,-0.318281
-0.0667758,0.122226,-0.321197
-0.0615342,0.129935,-0.306916
-0.0595619,0.116211,-0.302756
-0.059022,0.112998,-0.308288
-0.0611596,0.126892,-0.311663
-0.0657101,0.134575,-0.299285
-0.0636205,0.120678,-0.293601
-0.0611031,0.118769,-0.297859
-0.0630567,0.132497,-0.302786
-0.0595522,0.108509,-0.293653
-0.062075,0.110147,-0.28923
-0.0577799,0.101946,-0.305266
-0.0580995,0.105757,-0.298975
-0.0644451,0.0939592,-0.315125
-0.0598933,0.097978,-0.310658
-0.0705961,0.0906437,-0.32023
-0.0680264,0.0915819,-0.318314
-0.0858955,0.215423,-0.321666
-0.0822619,0.215678,-0.320373
-0.0828797,0.221878,-0.321961
-0.0863776,0.221651,-0.323333
-0.0828837,0.168121,-0.307943
-0.081935,0.151549,-0.301929
-0.0778481,0.151945,-0.301163
-0.0789095,0.168654,-0.307019
-0.0832646,0.122833,-0.28775
-0.0782481,0.123364,-0.287123
-0.0776864,0.136833,-0.294564
-0.0821171,0.136434,-0.295244
-0.0779864,0.112961,-0.281974
-0.0834558,0.112402,-0.282445
-0.0873844,0.0911855,-0.318752
-0.0836776,0.0905148,-0.320106
-0.0835451,0.118623,-0.32801
-0.0799131,0.117968,-0.329315
-0.0822221,0.102123,-0.324694
-0.085817,0.102958,-0.323302
-0.080549,0.154009,-0.340025
-0.076951,0.153708,-0.341037
-0.0781793,0.135169,-0.334745
-0.0818141,0.135645,-0.333566
-0.0751713,0.227771,-0.37422
-0.0716481,0.228293,-0.374544
-0.0726479,0.210393,-0.366378
-0.0761065,0.210333,-0.365839
-0.0669507,0.242105,-0.375523
-0.0707712,0.24241,-0.37581
-0.0611527,0.241606,-0.372479
-0.0635957,0.24173,-0.374343
-0.0667237,0.211009,-0.364256
-0.0695205,0.210617,-0.365852
-0.0684715,0.228772,-0.373893
-0.0654795,0.228921,-0.372138
-0.0701482,0.154287,-0.340327
-0.0710869,0.135515,-0.334445
-0.0746057,0.135126,-0.335039
-0.0734857,0.153799,-0.341139
-0.0735025,0.102127,-0.325268
-0.0781159,0.101844,-0.325353
-0.0761266,0.117803,-0.32979
-0.0721842,0.11813,-0.329427
-0.0793419,0.0901689,-0.320889
-0.0743664,0.0901664,-0.321086
-0.0663165,0.111535,-0.285698
-0.0722723,0.112674,-0.283056
-0.0691511,0.135968,-0.29671
-0.0733641,0.136679,-0.295051
-0.0730225,0.123131,-0.287969
-0.0675947,0.122131,-0.290302
-0.0749702,0.168767,-0.307092
-0.0739569,0.151897,-0.301414
-0.070262,0.151406,-0.302685
-0.0710685,0.16846,-0.308163
-0.0792205,0.222176,-0.32132
-0.0783633,0.215951,-0.319837
-0.0742045,0.216241,-0.320052
-0.0749839,0.222495,-0.320635
-0.0599293,0.231199,-0.33214
-0.0604532,0.231196,-0.33786
-0.0708305,0.229973,-0.323492
-0.0640492,0.230669,-0.327697
-0.0800675,0.228741,-0.322139
-0.0760125,0.229112,-0.321289
-0.0991734,0.230062,-0.348314
-0.100881,0.230101,-0.342406
-0.0872265,0.228186,-0.32441
-0.0836754,0.228408,-0.322902
-0.0984242,0.229313,-0.335789
-0.0926688,0.228225,-0.328296
-0.0903243,0.177578,-0.332935
-0.0900232,0.195819,-0.340146
-0.0851141,0.195316,-0.343131
-0.0856815,0.176591,-0.33611
-0.0914221,0.180928,-0.324338
-0.0922624,0.198945,-0.331188
-0.0921145,0.197114,-0.335966
-0.0919367,0.179093,-0.328823
-0.0723372,0.172955,-0.348135
-0.070999,0.192606,-0.356005
-0.0680925,0.193169,-0.354758
-0.0692023,0.173501,-0.347105
-0.0677081,0.174481,-0.344508
-0.06696,0.193999,-0.351686
-0.0686496,0.195146,-0.3466
-0.0688947,0.175939,-0.340076
-0.0677522,0.177438,-0.335955
-0.0678618,0.196305,-0.341979
-0.0645951,0.197474,-0.337827
-0.0642828,0.178968,-0.332145
-0.0631009,0.180626,-0.327852
-0.0634911,0.1989,-0.333235
-0.063495,0.200536,-0.328391
-0.0631632,0.182367,-0.323345
-0.0648684,0.18388,-0.319197
-0.06533,0.20193,-0.323919
-0.0689977,0.203085,-0.319817
-0.0682122,0.185168,-0.31541
-0.0719342,0.185881,-0.313091
-0.0729677,0.203659,-0.317471
-0.0772439,0.203651,-0.316883
-0.0760318,0.18602,-0.312246
-0.0792094,0.173025,-0.347438
-0.0776342,0.192707,-0.355777
-0.0741817,0.192452,-0.356344
-0.0756717,0.172797,-0.348245
-0.0800076,0.185813,-0.312379
-0.0812476,0.203414,-0.317248
-0.0849828,0.202944,-0.31857
-0.0838624,0.185256,-0.313487
-0.0828787,0.17533,-0.340102
-0.0819481,0.194476,-0.347414
-0.0805188,0.193296,-0.353
-0.0819098,0.173801,-0.344913
-0.0871347,0.184194,-0.316055
-0.0882254,0.201998,-0.321621
-0.0909708,0.200574,-0.326405
-0.0898228,0.182627,-0.320082
-0.0938308,0.0379842,-0.311965
-0.0988179,0.034134,-0.317175
-0.101426,0.0342965,-0.312184
-0.0953068,0.037554,-0.306996
-0.0969514,0.0376301,-0.301491
-0.102921,0.0343145,-0.305859
-0.103143,0.0340022,-0.297433
-0.0985002,0.0375538,-0.295709
-0.0979248,0.0366105,-0.29031
-0.101958,0.0333851,-0.290226
-0.0993261,0.0333073,-0.283601
-0.0957395,0.0353977,-0.284923
-0.0922036,0.034832,-0.280663
-0.0953827,0.0330915,-0.278332
-0.0900108,0.0327389,-0.274396
-0.0879089,0.0347616,-0.276802
-0.0645693,0.032271,-0.315658
-0.0627576,0.0273588,-0.322816
-0.0671049,0.0286888,-0.325728
-0.068189,0.0340778,-0.318764
-0.0570908,0.0301679,-0.307839
-0.0544162,0.0244659,-0.309271
-0.0583153,0.0256861,-0.317103
-0.0603783,0.031267,-0.312891
-0.0547745,0.0294186,-0.296561
-0.0513756,0.026159,-0.294474
-0.052109,0.0254477,-0.301775
-0.0552604,0.0291806,-0.302406
-0.0586655,0.030593,-0.285725
-0.0564486,0.0272259,-0.281921
-0.0528544,0.0265365,-0.287785
-0.0559018,0.0298904,-0.290995
-0.0834359,0.0321727,-0.272784
-0.0756789,0.031385,-0.273548
-0.075758,0.0336562,-0.276185
-0.0822428,0.0343268,-0.275366
-0.0907279,0.0381536,-0.315929
-0.0850262,0.0380644,-0.318646
-0.0867816,0.032461,-0.323725
-0.0938445,0.0333872,-0.321153
-0.0728779,0.0302425,-0.326748
-0.0798656,0.0316461,-0.325553
-0.0790561,0.0375594,-0.320224
-0.0726259,0.0360877,-0.320766
-0.0629701,0.0317097,-0.281532
-0.0690107,0.0332943,-0.278006
-0.0685962,0.029639,-0.275243
-0.0617753,0.0282395,-0.277749
-0.0918309,0.0766374,-0.308914
-0.0902572,0.0727972,-0.30664
-0.0915857,0.0726625,-0.302566
-0.0936444,0.0769166,-0.305017
-0.0951701,0.0771392,-0.300039
-0.0930919,0.0725129,-0.29832
-0.0947579,0.0718708,-0.293843
-0.0964084,0.077311,-0.293981
-0.0957578,0.0769333,-0.28767
-0.0940374,0.0703856,-0.288643
-0.0915783,0.0688886,-0.282928
-0.09324,0.0756967,-0.281188
-0.0901062,0.0747427,-0.277099
-0.0887175,0.0681632,-0.279198
-0.085498,0.0677354,-0.277629
-0.0863546,0.0740705,-0.275399
-0.085635,0.0568898,-0.279265
-0.088242,0.0573361,-0.281666
-0.0902893,0.0431314,-0.281454
-0.0868666,0.0425625,-0.278172
-0.0933139,0.044121,-0.285204
-0.09094,0.0583137,-0.284943
-0.093078,0.0597211,-0.289667
-0.0953868,0.0452539,-0.289994
-0.0958705,0.0460659,-0.294549
-0.0937062,0.0609253,-0.294029
-0.092182,0.0618873,-0.298174
-0.0941084,0.0464801,-0.299006
-0.0922872,0.0474505,-0.303552
-0.0906494,0.0630671,-0.302487
-0.0893758,0.0641472,-0.30643
-0.0909046,0.0488759,-0.307962
-0.0678319,0.0753911,-0.31152
-0.0690346,0.0714069,-0.308008
-0.0716587,0.0722818,-0.310759
-0.070655,0.075473,-0.314136
-0.0611063,0.0749791,-0.303444
-0.0627471,0.0689017,-0.302157
-0.0654548,0.0704645,-0.305977
-0.0646311,0.0752516,-0.307889
-0.0582847,0.0736838,-0.289888
-0.0607811,0.0667651,-0.291454
-0.0611912,0.0676113,-0.297322
-0.0590217,0.0737868,-0.29754
-0.0617282,0.0735832,-0.281334
-0.0633123,0.0666589,-0.28352
-0.0614391,0.066683,-0.286661
-0.0592001,0.0736393,-0.284538
-0.0612379,0.0401016,-0.2861
-0.0587044,0.0401235,-0.290529
-0.0621856,0.0556688,-0.289249
-0.0639857,0.0552859,-0.286078
-0.057617,0.0409287,-0.300359
-0.0615763,0.0568801,-0.298047
-0.0613831,0.0561929,-0.293224
-0.0575116,0.0403859,-0.295267
-0.062235,0.0436623,-0.308594
-0.0652944,0.0595333,-0.305669
-0.0628901,0.0579933,-0.302193
-0.059195,0.042028,-0.304803
-0.0694699,0.0472795,-0.313584
-0.0709897,0.0635401,-0.311319
-0.0686177,0.0613057,-0.307984
-0.0662503,0.0452184,-0.310686
-0.0811748,0.0674796,-0.276777
-0.075801,0.0674587,-0.276608
-0.0758082,0.0731758,-0.274332
-0.0815929,0.0735233,-0.274479
-0.0819192,0.0421774,-0.276907
-0.0758645,0.0418936,-0.277503
-0.0759507,0.0564829,-0.278173
-0.0814474,0.0565506,-0.278188
-0.0868456,0.0642913,-0.309455
-0.0823046,0.0638808,-0.311514
-0.0834105,0.049843,-0.314097
-0.0882138,0.0497601,-0.311532
-0.0886578,0.0762035,-0.311885
-0.0841731,0.075573,-0.313927
-0.082482,0.0719998,-0.311493
-0.0869901,0.0725437,-0.309572
-0.07407,0.0723985,-0.312973
-0.0781829,0.0719965,-0.312622
-0.0793914,0.0752968,-0.315098
-0.0745023,0.0754414,-0.31533
-0.0730515,0.0488276,-0.315624
-0.0783654,0.0494983,-0.315498
-0.0778663,0.0638333,-0.312731
-0.073536,0.0641504,-0.313109
-0.0669195,0.0553776,-0.283007
-0.0709128,0.0560852,-0.279593
-0.0700432,0.0413946,-0.279096
-0.0650805,0.0405371,-0.282383
-0.0654701,0.0734791,-0.278359
-0.0704349,0.0732311,-0.275617
-0.0708987,0.0672445,-0.277879
-0.0664649,0.066844,-0.280595
-0.0976118,0.0817508,-0.295468
-0.096065,0.080919,-0.301985
-0.0941506,0.0821524,-0.280586
-0.0970135,0.0829137,-0.288544
-0.086908,0.0795232,-0.272905
-0.0907462,0.0810301,-0.275852
-0.07564,0.0781094,-0.271639
-0.0818032,0.0787027,-0.271829
-0.0697375,0.0782153,-0.273057
-0.0641551,0.0787595,-0.276096
-0.0570023,0.0794229,-0.282895
-0.0599115,0.0791673,-0.279393
-0.0577488,0.079971,-0.298351
-0.0568088,0.0799695,-0.289538
-0.0644807,0.0786979,-0.31009
-0.0603253,0.0787558,-0.305213
-0.0708198,0.0782345,-0.315914
-0.0679912,0.0785378,-0.313703
-0.0800439,0.0782452,-0.316799
-0.0748396,0.0781205,-0.316952
-0.0848578,0.0786879,-0.315709
-0.089292,0.0793303,-0.313699
-0.0943531,0.0804283,-0.30714
-0.0924576,0.0798813,-0.310839
-0.103954,0.0324528,-0.306067
-0.103922,0.0318928,-0.29764
-0.102491,0.0325699,-0.31267
-0.0996522,0.0324199,-0.317967
-0.0945304,0.0315997,-0.321935
-0.0870596,0.0303146,-0.324518
-0.0801987,0.0292771,-0.326337
-0.0731079,0.0279715,-0.327678
-0.0671546,0.0265585,-0.326745
-0.06221,0.0250092,-0.323338
-0.0577017,0.023181,-0.316954
-0.0539964,0.0221681,-0.308506
-0.0517842,0.0233774,-0.300796
-0.0509925,0.0249472,-0.293244
-0.052669,0.0253172,-0.286597
-0.0565058,0.0260022,-0.280793
-0.0620478,0.0270349,-0.276711
-0.0690967,0.028638,-0.274295
-0.0763147,0.0305051,-0.272767
-0.0841877,0.0314082,-0.272217
-0.090855,0.0319423,-0.274021
-0.0962405,0.0322626,-0.278126
-0.100136,0.0324344,-0.28357
-0.102616,0.0322094,-0.290212
-0.091365,0.0305813,-0.274618
-0.0851209,0.030055,-0.272678
-0.0963202,0.0309053,-0.278601
-0.0997961,0.0310768,-0.283762
-0.102022,0.0301894,-0.290298
-0.103223,0.0295514,-0.2978
-0.103325,0.0302449,-0.306297
-0.10205,0.0304426,-0.312579
-0.0994044,0.0303415,-0.317545
-0.0945536,0.029632,-0.321186
-0.0873872,0.0282733,-0.323522
-0.0802019,0.0268298,-0.325422
-0.0730378,0.0254433,-0.326813
-0.0672274,0.0240035,-0.325819
-0.0626738,0.0225474,-0.322434
-0.0584251,0.0208894,-0.315883
-0.0548623,0.0202917,-0.307176
-0.0528279,0.0213273,-0.299396
-0.0521239,0.0227973,-0.291825
-0.0537887,0.0238017,-0.285424
-0.0577058,0.0243475,-0.280065
-0.0632267,0.0253004,-0.276302
-0.0702656,0.0270316,-0.274072
-0.0775353,0.0288218,-0.27284
-0.103358,0.0288871,-0.297796
-0.102192,0.0296457,-0.29028
-0.0999796,0.0307382,-0.283655
-0.0965497,0.0306041,-0.278508
-0.0916039,0.0303036,-0.274494
-0.0853514,0.0297876,-0.272503
-0.0777526,0.028507,-0.272603
-0.0704521,0.0267373,-0.273779
-0.0633763,0.0249679,-0.275967
-0.0577878,0.0240023,-0.2797
-0.0537943,0.023447,-0.285033
-0.0521303,0.0221951,-0.291484
-0.0528106,0.0207062,-0.299089
-0.054812,0.0196555,-0.306924
-0.0583344,0.0201168,-0.315661
-0.0626064,0.0217202,-0.322358
-0.0671909,0.0231439,-0.325788
-0.0730298,0.0245756,-0.326762
-0.0801959,0.0259585,-0.325345
-0.0877427,0.0276181,-0.323375
-0.0947377,0.0289598,-0.321167
-0.0995908,0.0296728,-0.31755
-0.102149,0.0297582,-0.312705
-0.103438,0.0295556,-0.306372
-0.102584,0.00989512,-0.269012
-0.0947337,0.0254402,-0.271732
-0.0995959,0.025075,-0.27624
-0.107162,0.0108845,-0.274729
-0.109105,0.0114279,-0.281041
-0.102838,0.0244386,-0.281978
-0.104515,0.0235561,-0.289039
-0.108644,0.0115578,-0.288191
-0.10535,0.0225998,-0.296736
-0.105223,0.0225153,-0.305457
-0.106075,0.0113725,-0.304589
-0.10763,0.0115598,-0.296281
-0.103854,0.023004,-0.31273
-0.101013,0.0230508,-0.317918
-0.100747,0.0121135,-0.317568
-0.103954,0.0118191,-0.312442
-0.0567105,0.00274132,-0.270592
-0.0535169,0.0164364,-0.280601
-0.0583585,0.0179409,-0.274706
-0.0628703,0.00377816,-0.265004
-0.0525107,0.00167043,-0.287049
